,time,revenus,r/c,accept_ratio
19467,19467,520005,0.822,0.7616580310880829
19468,19468,520005,0.822,0.7616580310880829
19469,19469,520005,0.822,0.7616580310880829
19470,19470,520179,0.822,0.7619047619047619
19471,19471,520179,0.822,0.7619047619047619
19472,19472,520179,0.822,0.7619047619047619
19473,19473,520179,0.822,0.7619047619047619
19474,19474,520179,0.822,0.7619047619047619
19475,19475,520179,0.822,0.7619047619047619
19476,19476,520179,0.822,0.7619047619047619
19477,19477,520179,0.822,0.7619047619047619
19478,19478,520179,0.822,0.7619047619047619
19479,19479,520179,0.822,0.7619047619047619
19480,19480,520179,0.822,0.7619047619047619
19481,19481,520179,0.822,0.7619047619047619
19482,19482,520179,0.822,0.7619047619047619
19483,19483,520179,0.822,0.7619047619047619
19484,19484,520179,0.822,0.7619047619047619
19485,19485,520179,0.822,0.7619047619047619
19486,19486,520179,0.822,0.7619047619047619
19487,19487,520179,0.822,0.7619047619047619
19488,19488,520589,0.821,0.7621509824198552
19489,19489,520589,0.821,0.7621509824198552
19490,19490,520589,0.821,0.7621509824198552
19491,19491,520589,0.821,0.7621509824198552
19492,19492,520589,0.821,0.7621509824198552
19493,19493,520589,0.821,0.7621509824198552
19494,19494,520589,0.821,0.7621509824198552
19495,19495,520589,0.821,0.7621509824198552
19496,19496,520589,0.821,0.7621509824198552
19497,19497,520589,0.821,0.7621509824198552
19498,19498,520589,0.821,0.7621509824198552
19499,19499,520589,0.821,0.7621509824198552
19500,19500,520589,0.821,0.7621509824198552
19501,19501,520589,0.821,0.7621509824198552
19502,19502,520589,0.821,0.7621509824198552
19503,19503,520589,0.821,0.7621509824198552
19504,19504,520589,0.821,0.7621509824198552
19505,19505,520589,0.821,0.7621509824198552
19506,19506,520589,0.821,0.7621509824198552
19507,19507,520589,0.821,0.7621509824198552
19508,19508,520589,0.821,0.7621509824198552
19509,19509,520589,0.821,0.7621509824198552
19510,19510,520589,0.821,0.7621509824198552
19511,19511,520589,0.821,0.7621509824198552
19512,19512,520589,0.821,0.7621509824198552
19513,19513,520589,0.821,0.7621509824198552
19514,19514,520589,0.821,0.7621509824198552
19515,19515,520589,0.821,0.7621509824198552
19516,19516,520589,0.821,0.7621509824198552
19517,19517,520589,0.821,0.7621509824198552
19518,19518,520589,0.821,0.7621509824198552
19519,19519,522503,0.823,0.762396694214876
19520,19520,522503,0.823,0.762396694214876
19521,19521,522503,0.823,0.762396694214876
19522,19522,522503,0.823,0.762396694214876
19523,19523,522503,0.823,0.762396694214876
19524,19524,522503,0.823,0.762396694214876
19525,19525,522503,0.823,0.762396694214876
19526,19526,522503,0.823,0.762396694214876
19527,19527,522503,0.823,0.762396694214876
19528,19528,522503,0.823,0.762396694214876
19529,19529,522503,0.823,0.762396694214876
19530,19530,522503,0.823,0.762396694214876
19531,19531,522503,0.823,0.762396694214876
19532,19532,522503,0.823,0.762396694214876
19533,19533,522503,0.823,0.762396694214876
19534,19534,522503,0.823,0.762396694214876
19535,19535,522503,0.823,0.762396694214876
19536,19536,522503,0.823,0.762396694214876
19537,19537,522503,0.823,0.762396694214876
19538,19538,522620,0.823,0.762641898864809
19539,19539,522620,0.823,0.762641898864809
19540,19540,522620,0.823,0.762641898864809
19541,19541,522620,0.823,0.762641898864809
19542,19542,522620,0.823,0.762641898864809
19543,19543,522620,0.823,0.762641898864809
19544,19544,522620,0.823,0.762641898864809
19545,19545,522620,0.823,0.762641898864809
19546,19546,522620,0.823,0.762641898864809
19547,19547,522620,0.823,0.762641898864809
19548,19548,522620,0.823,0.762641898864809
19549,19549,522620,0.823,0.762641898864809
19550,19550,522620,0.823,0.762641898864809
19551,19551,522620,0.823,0.762641898864809
19552,19552,522620,0.823,0.762641898864809
19553,19553,522620,0.823,0.762641898864809
19554,19554,522620,0.823,0.762641898864809
19555,19555,522620,0.823,0.762641898864809
19556,19556,522880,0.823,0.7628865979381443
19557,19557,522880,0.823,0.7628865979381443
19558,19558,522880,0.823,0.7628865979381443
19559,19559,522880,0.823,0.7628865979381443
19560,19560,522880,0.823,0.7628865979381443
19561,19561,522880,0.823,0.7628865979381443
19562,19562,522880,0.823,0.7628865979381443
19563,19563,522880,0.823,0.7628865979381443
19564,19564,522880,0.823,0.7628865979381443
19565,19565,522880,0.823,0.7628865979381443
19566,19566,522880,0.823,0.7628865979381443
19567,19567,522880,0.823,0.7628865979381443
19568,19568,522880,0.823,0.7628865979381443
19569,19569,522880,0.823,0.7628865979381443
19570,19570,522880,0.823,0.7628865979381443
19571,19571,522880,0.823,0.7628865979381443
19572,19572,522880,0.823,0.7628865979381443
19573,19573,522880,0.823,0.7628865979381443
19574,19574,522880,0.823,0.7628865979381443
19575,19575,522880,0.823,0.7628865979381443
19576,19576,522880,0.823,0.7628865979381443
19577,19577,522880,0.823,0.7628865979381443
19578,19578,522880,0.823,0.7628865979381443
19579,19579,522880,0.823,0.7628865979381443
19580,19580,522880,0.823,0.7628865979381443
19581,19581,522880,0.823,0.7628865979381443
19582,19582,522880,0.823,0.7628865979381443
19583,19583,522880,0.823,0.7628865979381443
19584,19584,522880,0.823,0.7628865979381443
19585,19585,524698,0.823,0.7631307929969104
19586,19586,524698,0.823,0.7631307929969104
19587,19587,524698,0.823,0.7631307929969104
19588,19588,524698,0.823,0.7631307929969104
19589,19589,524698,0.823,0.7631307929969104
19590,19590,524698,0.823,0.7631307929969104
19591,19591,524698,0.823,0.7631307929969104
19592,19592,524698,0.823,0.7631307929969104
19593,19593,524698,0.823,0.7631307929969104
19594,19594,524698,0.823,0.7631307929969104
19595,19595,524698,0.823,0.7631307929969104
19596,19596,524698,0.823,0.7631307929969104
19597,19597,524698,0.823,0.7631307929969104
19598,19598,524698,0.823,0.7631307929969104
19599,19599,524698,0.823,0.7631307929969104
19600,19600,524698,0.823,0.7631307929969104
19601,19601,524698,0.823,0.7631307929969104
19602,19602,526328,0.824,0.7633744855967078
19603,19603,526328,0.824,0.7633744855967078
19604,19604,526328,0.824,0.7633744855967078
19605,19605,526328,0.824,0.7633744855967078
19606,19606,526328,0.824,0.7633744855967078
19607,19607,526328,0.824,0.7633744855967078
19608,19608,526328,0.824,0.7633744855967078
19609,19609,526328,0.824,0.7633744855967078
19610,19610,526328,0.824,0.7633744855967078
19611,19611,526328,0.824,0.7633744855967078
19612,19612,526328,0.824,0.7633744855967078
19613,19613,526328,0.824,0.7633744855967078
19614,19614,526328,0.824,0.7633744855967078
19615,19615,526328,0.824,0.7633744855967078
19616,19616,526328,0.824,0.7633744855967078
19617,19617,526328,0.824,0.7633744855967078
19618,19618,527163,0.824,0.763617677286742
19619,19619,527163,0.824,0.763617677286742
19620,19620,527163,0.824,0.763617677286742
19621,19621,527163,0.824,0.763617677286742
19622,19622,527163,0.824,0.763617677286742
19623,19623,527163,0.824,0.763617677286742
19624,19624,527163,0.824,0.763617677286742
19625,19625,527163,0.824,0.763617677286742
19626,19626,527163,0.824,0.763617677286742
19627,19627,527163,0.824,0.763617677286742
19628,19628,527163,0.824,0.763617677286742
19629,19629,527163,0.824,0.763617677286742
19630,19630,527163,0.824,0.763617677286742
19631,19631,527163,0.824,0.763617677286742
19632,19632,527163,0.824,0.763617677286742
19633,19633,527163,0.824,0.763617677286742
19634,19634,527163,0.824,0.763617677286742
19635,19635,527163,0.824,0.763617677286742
19636,19636,528231,0.824,0.7638603696098563
19637,19637,528231,0.824,0.7638603696098563
19638,19638,528231,0.824,0.7638603696098563
19639,19639,528231,0.824,0.7638603696098563
19640,19640,528231,0.824,0.7638603696098563
19641,19641,528231,0.824,0.7638603696098563
19642,19642,528231,0.824,0.7638603696098563
19643,19643,528231,0.824,0.7638603696098563
19644,19644,528231,0.824,0.7638603696098563
19645,19645,528231,0.824,0.7638603696098563
19646,19646,528231,0.824,0.7638603696098563
19647,19647,528231,0.824,0.7638603696098563
19648,19648,528231,0.824,0.7638603696098563
19649,19649,528231,0.824,0.7638603696098563
19650,19650,528231,0.824,0.7638603696098563
19651,19651,528231,0.824,0.7638603696098563
19652,19652,528231,0.824,0.7638603696098563
19653,19653,528231,0.824,0.7638603696098563
19654,19654,528231,0.824,0.7638603696098563
19655,19655,528231,0.824,0.7638603696098563
19656,19656,528231,0.824,0.7638603696098563
19657,19657,528231,0.824,0.7638603696098563
19658,19658,528231,0.824,0.7638603696098563
19659,19659,528850,0.824,0.764102564102564
19660,19660,528850,0.824,0.764102564102564
19661,19661,528850,0.824,0.764102564102564
19662,19662,528850,0.824,0.764102564102564
19663,19663,528850,0.824,0.764102564102564
19664,19664,528850,0.824,0.764102564102564
19665,19665,528850,0.824,0.764102564102564
19666,19666,528850,0.824,0.764102564102564
19667,19667,528850,0.824,0.764102564102564
19668,19668,528850,0.824,0.764102564102564
19669,19669,528850,0.824,0.764102564102564
19670,19670,528850,0.824,0.764102564102564
19671,19671,528850,0.824,0.764102564102564
19672,19672,528850,0.824,0.764102564102564
19673,19673,528850,0.824,0.764102564102564
19674,19674,528850,0.824,0.764102564102564
19675,19675,528850,0.824,0.764102564102564
19676,19676,528850,0.824,0.764102564102564
19677,19677,529856,0.824,0.764344262295082
19678,19678,529856,0.824,0.764344262295082
19679,19679,529856,0.824,0.764344262295082
19680,19680,529856,0.824,0.764344262295082
19681,19681,529856,0.824,0.764344262295082
19682,19682,529856,0.824,0.764344262295082
19683,19683,529856,0.824,0.764344262295082
19684,19684,529856,0.824,0.764344262295082
19685,19685,529856,0.824,0.764344262295082
19686,19686,529856,0.824,0.764344262295082
19687,19687,529856,0.824,0.764344262295082
19688,19688,529856,0.824,0.764344262295082
19689,19689,529856,0.824,0.764344262295082
19690,19690,529856,0.824,0.764344262295082
19691,19691,529856,0.824,0.764344262295082
19692,19692,529856,0.824,0.764344262295082
19693,19693,529856,0.824,0.764344262295082
19694,19694,529856,0.824,0.764344262295082
19695,19695,529856,0.824,0.764344262295082
19696,19696,529856,0.824,0.764344262295082
19697,19697,529856,0.824,0.764344262295082
19698,19698,529856,0.824,0.764344262295082
19699,19699,530031,0.824,0.7645854657113613
19700,19700,530031,0.824,0.7645854657113613
19701,19701,530031,0.824,0.7645854657113613
19702,19702,530031,0.824,0.7645854657113613
19703,19703,530031,0.824,0.7645854657113613
19704,19704,530031,0.824,0.7645854657113613
19705,19705,530031,0.824,0.7645854657113613
19706,19706,530031,0.824,0.7645854657113613
19707,19707,530031,0.824,0.7645854657113613
19708,19708,530031,0.824,0.7645854657113613
19709,19709,530031,0.824,0.7645854657113613
19710,19710,530031,0.824,0.7645854657113613
19711,19711,530031,0.824,0.7645854657113613
19712,19712,530031,0.824,0.7645854657113613
19713,19713,530031,0.824,0.7645854657113613
19714,19714,530031,0.824,0.7645854657113613
19715,19715,531828,0.824,0.7648261758691206
19716,19716,531828,0.824,0.7648261758691206
19717,19717,531828,0.824,0.7648261758691206
19718,19718,531828,0.824,0.7648261758691206
19719,19719,531828,0.824,0.7648261758691206
19720,19720,531828,0.824,0.7648261758691206
19721,19721,531828,0.824,0.7648261758691206
19722,19722,531828,0.824,0.7648261758691206
19723,19723,531828,0.824,0.7648261758691206
19724,19724,531828,0.824,0.7648261758691206
19725,19725,531828,0.824,0.7648261758691206
19726,19726,531828,0.824,0.7648261758691206
19727,19727,531828,0.824,0.7648261758691206
19728,19728,531828,0.824,0.7648261758691206
19729,19729,531828,0.824,0.7648261758691206
19730,19730,531828,0.824,0.7648261758691206
19731,19731,531828,0.824,0.7648261758691206
19732,19732,531828,0.824,0.7648261758691206
19733,19733,531828,0.824,0.7648261758691206
19734,19734,531828,0.824,0.7648261758691206
19735,19735,531828,0.824,0.7648261758691206
19736,19736,531828,0.824,0.7648261758691206
19737,19737,531828,0.824,0.7648261758691206
19738,19738,531828,0.824,0.7648261758691206
19739,19739,531828,0.824,0.7648261758691206
19740,19740,533522,0.824,0.7650663942798774
19741,19741,533522,0.824,0.7650663942798774
19742,19742,533522,0.824,0.7650663942798774
19743,19743,533522,0.824,0.7650663942798774
19744,19744,533522,0.824,0.7650663942798774
19745,19745,533522,0.824,0.7650663942798774
19746,19746,533522,0.824,0.7650663942798774
19747,19747,533522,0.824,0.7650663942798774
19748,19748,533522,0.824,0.7650663942798774
19749,19749,533522,0.824,0.7650663942798774
19750,19750,533522,0.824,0.7650663942798774
19751,19751,533522,0.824,0.7650663942798774
19752,19752,533522,0.824,0.7650663942798774
19753,19753,533522,0.824,0.7650663942798774
19754,19754,533522,0.824,0.7650663942798774
19755,19755,533522,0.824,0.7650663942798774
19756,19756,533522,0.824,0.7642857142857142
19757,19757,533522,0.824,0.7642857142857142
19758,19758,533522,0.824,0.7642857142857142
19759,19759,533522,0.824,0.7642857142857142
19760,19760,533522,0.824,0.7642857142857142
19761,19761,533522,0.824,0.7642857142857142
19762,19762,533522,0.824,0.7642857142857142
19763,19763,533522,0.824,0.7642857142857142
19764,19764,533522,0.824,0.7642857142857142
19765,19765,533522,0.824,0.7642857142857142
19766,19766,533522,0.824,0.7642857142857142
19767,19767,533522,0.824,0.7642857142857142
19768,19768,533522,0.824,0.7642857142857142
19769,19769,533522,0.824,0.7642857142857142
19770,19770,533522,0.824,0.7642857142857142
19771,19771,533522,0.824,0.7642857142857142
19772,19772,533522,0.824,0.7642857142857142
19773,19773,533789,0.824,0.764525993883792
19774,19774,533789,0.824,0.764525993883792
19775,19775,533789,0.824,0.764525993883792
19776,19776,533789,0.824,0.764525993883792
19777,19777,533789,0.824,0.764525993883792
19778,19778,533789,0.824,0.764525993883792
19779,19779,533789,0.824,0.764525993883792
19780,19780,533789,0.824,0.764525993883792
19781,19781,533789,0.824,0.764525993883792
19782,19782,533789,0.824,0.764525993883792
19783,19783,533789,0.824,0.764525993883792
19784,19784,533789,0.824,0.764525993883792
19785,19785,533789,0.824,0.764525993883792
19786,19786,533789,0.824,0.764525993883792
19787,19787,533789,0.824,0.764525993883792
19788,19788,533789,0.824,0.764525993883792
19789,19789,533789,0.824,0.764525993883792
19790,19790,533789,0.824,0.764525993883792
19791,19791,533789,0.824,0.764525993883792
19792,19792,533789,0.824,0.764525993883792
19793,19793,533789,0.824,0.764525993883792
19794,19794,533789,0.824,0.764525993883792
19795,19795,533789,0.824,0.764525993883792
19796,19796,533789,0.824,0.764525993883792
19797,19797,533789,0.824,0.764525993883792
19798,19798,534642,0.824,0.7647657841140529
19799,19799,534642,0.824,0.7647657841140529
19800,19800,534642,0.824,0.7647657841140529
19801,19801,534642,0.824,0.7647657841140529
19802,19802,534642,0.824,0.7647657841140529
19803,19803,534642,0.824,0.7647657841140529
19804,19804,534642,0.824,0.7647657841140529
19805,19805,534642,0.824,0.7647657841140529
19806,19806,534642,0.824,0.7647657841140529
19807,19807,534642,0.824,0.7647657841140529
19808,19808,534642,0.824,0.7647657841140529
19809,19809,534642,0.824,0.7647657841140529
19810,19810,534642,0.824,0.7647657841140529
19811,19811,534642,0.824,0.7647657841140529
19812,19812,534642,0.824,0.7647657841140529
19813,19813,534642,0.824,0.7639877924720244
19814,19814,534642,0.824,0.7639877924720244
19815,19815,534642,0.824,0.7639877924720244
19816,19816,534642,0.824,0.7639877924720244
19817,19817,534642,0.824,0.7639877924720244
19818,19818,534642,0.824,0.7639877924720244
19819,19819,534642,0.824,0.7639877924720244
19820,19820,534642,0.824,0.7639877924720244
19821,19821,534642,0.824,0.7639877924720244
19822,19822,534642,0.824,0.7639877924720244
19823,19823,534642,0.824,0.7639877924720244
19824,19824,534642,0.824,0.7639877924720244
19825,19825,534642,0.824,0.7639877924720244
19826,19826,534642,0.824,0.7639877924720244
19827,19827,534642,0.824,0.7639877924720244
19828,19828,534642,0.824,0.7639877924720244
19829,19829,535364,0.823,0.7642276422764228
19830,19830,535364,0.823,0.7642276422764228
19831,19831,535364,0.823,0.7642276422764228
19832,19832,535364,0.823,0.7642276422764228
19833,19833,535364,0.823,0.7642276422764228
19834,19834,535364,0.823,0.7642276422764228
19835,19835,535364,0.823,0.7642276422764228
